STR.time;STR.data
1572547255509;41.169586
1572547255576;41.205276
1572547255643;41.23938
1572547255709;41.29131
1572547255776;41.341633
1572547255843;41.401665
1572547255909;41.45199
1572547255976;41.484425
1572547256043;41.54123
1572547256109;41.580185
1572547256176;41.62722
1572547256243;41.67425
1572547256309;41.739
1572547256376;41.79403
1572547256443;41.858776
1572547256509;41.923447
1572547256576;42.0043
1572547256643;42.078682
1572547256709;42.125534
1572547256776;42.193424
1572547256843;42.259647
1572547256909;42.34362
1572547256976;42.409775
1572547257043;42.46784
1572547257109;42.53563
1572547257176;42.595337
1572547257243;42.64364
1572547257309;42.675808
1572547257376;42.707977
1572547257443;42.730442
1572547257509;42.75119
1572547257576;42.75418
1572547257643;42.75554
1572547257709;42.75695
1572547257776;42.738907
1572547257843;42.71282
1572547257909;42.678688
1572547257976;42.642998
1572547258043;42.60731
1572547258109;42.550632
1572547258176;42.492325
1572547258243;42.445415
1572547258309;42.39689
1572547258376;42.33876
1572547258443;42.27278
1572547258509;42.198875
1572547258576;42.123394
1572547258643;42.049618
1572547258709;41.985504
1572547258776;41.919823
1572547258843;41.835068
1572547258909;41.750317
1572547258976;42.211075
1572547259043;42.211075
1572547259109;42.97592
1572547259176;42.97592
1572547259243;42.211075
1572547259309;42.211075
1572547259376;41.44432
1572547259443;40.762405
1572547259509;40.568428
1572547259576;40.353004
1572547259643;40.10466
1572547259709;39.831696
1572547259776;39.546387
1572547259843;39.247025
1572547259909;38.906082
1572547259976;38.5496
1572547260043;38.177086
1572547260109;37.76245
1572547260176;37.36549
1572547260243;36.979134
1572547260309;36.849518
1572547260376;37.616272
1572547260443;37.614365
1572547260509;38.37921
1572547260576;39.14406
1572547260643;39.14406
1572547260709;39.14406
1572547260776;39.14406
1572547260843;39.14406
1572547260909;39.14406
1572547260976;38.377304
1572547261043;38.375397
1572547261109;38.375397
1572547261176;39.14215
1572547261243;39.14215
1572547261309;38.375397
1572547261376;36.07895
1572547261443;36.843796
1572547261509;36.07704
1572547261576;35.310287
1572547261643;35.310287
1572547261709;34.543533
1572547261776;34.543533
1572547261843;33.77678
1572547261909;33.010025
1572547261976;33.77678
1572547262043;33.011932
1572547262109;31.480331
1572547262176;31.478424
1572547262243;31.478424
1572547262309;32.24518
1572547262376;33.77487
1572547262443;33.010025
1572547262509;33.77678
1572547262576;34.543533
1572547262643;33.77678
1572547262709;33.77678
1572547262776;34.543533
1572547262843;35.30838
1572547262909;35.30838
1572547262976;35.30838
1572547263043;36.073227
1572547263109;36.838074
1572547263176;36.073227
1572547263243;36.073227
1572547263309;35.306473
1572547263376;34.541626
1572547263443;35.30838
1572547263509;34.541626
1572547263576;33.77487
1572547263643;34.541626
1572547263709;35.30838
1572547263776;34.541626
1572547263843;34.543533
1572547263909;34.543533
1572547263976;33.77678
1572547264043;33.011932
1572547264109;33.011932
1572547264176;33.011932
1572547264243;33.778687
1572547264309;33.01384
1572547264376;33.778687
1572547264443;33.224174
1572547264509;33.341713
1572547264576;33.435135
1572547264643;33.504257
1572547264709;33.56736
1572547264776;33.628445
1572547264843;33.688507
1572547264909;33.772964
1572547264976;35.304565
1572547265043;36.836166
1572547265109;36.836166
1572547265176;37.60292
1572547265243;36.836166
1572547265309;36.836166
1572547265376;36.07132
1572547265443;36.07132
1572547265509;36.07132
1572547265576;36.07132
1572547265643;35.306473
1572547265709;33.798225
1572547265776;33.77487
1572547265843;33.753185
1572547265909;33.74482
1572547265976;33.74362
1572547266043;33.737354
1572547266109;33.731136
1572547266176;33.72492
1572547266243;33.724754
1572547266309;33.735714
1572547266376;33.746674
1572547266443;33.75972
1572547266509;33.772736
1572547266576;33.791817
1572547266643;33.7998
1572547266709;33.81384
1572547266776;33.822853
1572547266843;33.821823
1572547266909;33.8097
1572547266976;33.7825
1572547267043;33.7825
1572547267109;33.7825
1572547267176;33.781548
1572547267243;33.781548
1572547267309;33.780594
1572547267376;33.401184
1572547267443;33.288116
1572547267509;33.164024
1572547267576;33.02884
1572547267643;32.888603
1572547267709;32.714157
1572547267776;32.534683
1572547267843;32.346592
1572547267909;32.147446
1572547267976;31.953354
1572547268043;31.867523
1572547268109;31.867523
1572547268176;31.868477
1572547268243;31.867523
1572547268309;32.633324
1572547268376;33.781548
1572547268443;34.546394
1572547268509;34.928818
1572547268576;34.927864
1572547268643;34.927864
1572547268709;35.310287
1572547268776;35.310287
1572547268843;35.69271
1572547268909;35.691757
1572547268976;36.07418
1572547269043;35.691757
1572547269109;36.07418
1572547269176;36.839027
1572547269243;36.83998
1572547269309;36.457558
1572547269376;36.075134
1572547269443;35.69271
