HR.time;HR.data
1573143134553;89.330025
1573143136385;64.17112
1573143137822;44.00978
1573143139112;49.04632
1573143140581;75.0
1573143141669;55.214725
1573143142494;72.8745
1573143143327;73.77049
1573143144494;50.5618
1573143145958;82.56881
1573143148622;68.09584
1573143149653;56.962025
1573143150677;59.01639
1573143151880;55.214725
1573143154161;50.704224
1573143155473;44.334976
1573143156400;64.28571
1573143157494;55.555557
1573143159022;40.723984
1573143160268;48.257374
1573143161551;44.88778
1573143163080;40.0
1573143165944;62.35566
1573143167451;39.91131
1573143168881;41.284405
1573143170300;43.165466
1573143172260;61.22449
1573143173515;50.0
1573143174629;53.57143
1573143176663;58.15832
1573143178640;61.962135
1573143179950;43.68932
1573143180892;63.60424
1573143181984;54.21687
1573143184307;52.401745
1573143185290;59.60265
1573143186771;46.035805
1573143188625;61.85567
1573143191073;73.46939
1573143192455;50.5618
1573143193397;51.28205
1573143194642;50.42017
1573143195625;55.384617
1573143196850;48.648647
1573143197909;57.877815
1573143199511;76.10994
1573143200294;84.50704
1573143200864;91.83673
1573143203122;53.49183
1573143205126;68.05293
1573143205889;61.01695
1573143206832;62.93706
1573143208132;44.554455
1573143209263;54.21687
1573143211005;74.22681
1573143213641;64.28571
1573143214550;68.70229
1573143216279;64.51613
1573143218315;52.02312
1573143219270;75.15658
1573143219469;55.90062
1573143220301;67.16418
1573143223173;60.13363
1573143224409;51.724136
1573143226798;53.097343
1573143228785;52.173912
1573143229245;52.32558
1573143230846;63.82979
1573143232263;43.68932
1573143234129;61.962135
1573143236012;62.39168
1573143237467;42.959427
1573143238395;62.068966
1573143239948;76.75906
1573143241656;70.588234
1573143243511;64.51613
1573143244490;62.068966
1573143246286;70.72691
1573143247443;51.28205
1573143248340;61.643837
1573143249634;46.035805
1573143250879;48.780487
1573143252700;65.57377
1573143254048;44.334976
1573143255030;64.28571
1573143256185;52.32558
1573143257451;45.22613
1573143258727;47.61905
1573143259767;59.40594
1573143260463;81.818184
1573143261256;75.94936
1573143262334;56.25
1573143265756;70.5191
1573143266990;48.780487
1573143267990;58.252426
1573143268749;79.29515
1573143269455;90.45226
1573143270909;79.64602
1573143271646;82.56881
1573143273177;78.60262
1573143273960;76.59574
1573143274877;78.60262
1573143275704;80.0
1573143276221;84.11215
1573143276872;86.124405
1573143278275;44.88778
1573143279499;46.99739
1573143281781;53.81166
1573143283830;57.32484
1573143285061;50.0
1573143285953;63.380283
1573143286951;62.93706
1573143288875;61.643837
1573143290149;47.12042
1573143292304;55.469955
1573143293508;49.861496
1573143294838;45.454544
1573143297150;51.94805
1573143298268;57.507988
1573143300167;61.962135
1573143301147;59.01639
1573143302382;48.387096
1573143304787;74.6888
1573143305591;76.59574
1573143306344;80.71749
1573143307087;81.44797
1573143307843;83.333336
1573143308565;77.92208
1573143309260;86.53846
1573143309956;84.11215
1573143312658;67.24782
1573143313927;51.57593
1573143315200;45.569622
1573143316045;69.49807
1573143317083;59.01639
1573143318411;43.90244
1573143319789;44.554455
1573143321233;41.18993
1573143322575;44.00978
1573143324534;61.643837
1573143326219;73.17073
1573143327093;64.51613
1573143328233;53.57143
1573143329199;64.51613
1573143330548;42.25352
1573143331952;41.958042
1573143333212;58.252426
1573143334019;59.40594
1573143335050;73.46939
1573143335602;75.94936
1573143336862;53.097343
1573143337967;53.254436
1573143338838;61.85567
1573143339946;56.782333
1573143341780;64.7482
1573143342839;55.384617
1573143343720;71.42857
1573143345105;42.056076
1573143346076;61.22449
1573143347213;61.43345
1573143348151;55.727554
1573143349180;60.20067
1573143351216;57.6
1573143352746;43.47826
1573143354175;76.43312
1573143355698;39.30131
1573143357092;43.47826
1573143358684;39.647575
1573143360016;42.65403
1573143360852;72.58064
1573143363155;54.961834
1573143364680;38.87689
1573143365593;59.210526
1573143367958;52.32558
1573143369339;41.18993
1573143372320;60.267857
1573143373412;55.384617
1573143374331;66.42066
